OrderID,Date,CustomerID,ProductName,Category,Quantity,UnitPrice,City,PaymentMethod,DeliveryTimeMinutes,Revenue
B00297,2024-12-16,C0588,Potato,Vegetables,2,136.7,Mumbai,Netbanking,60,273.4
B00298,2024-03-18,C1498,Milk,Dairy,2,65.91,Pune,Netbanking,30,131.82
B00299,2024-01-14,C0304,Coffee,Beverages,2,65.05,Chennai,Card,52,130.1
B00300,2024-03-18,C1136,Potato,Vegetables,1,298.64,Chennai,Netbanking,59,298.64
B00301,2024-02-22,C0909,Apple,Fruits,4,206.68,Chennai,UPI,35,826.72
B00302,2024-06-27,C1374,Potato,Vegetables,2,231.3,Chennai,Netbanking,59,462.6
B00303,2024-11-28,C0905,Popcorn,Snacks,2,274.02,Hyderabad,UPI,25,548.04
B00304,2024-07-15,C0596,Namkeen,Snacks,2,267.98,Hyderabad,UPI,58,535.96
B00305,2024-10-26,C0258,Cookies,Bakery,4,280.61,Gurgaon,Netbanking,52,1122.44
B00306,2024-10-08,C0911,Popcorn,Snacks,3,93.73,Hyderabad,Card,50,281.19
B00307,2024-01-04,C0845,Biscuits,Snacks,5,114.33,Delhi,COD,10,571.65
B00308,2024-09-03,C1288,Potato,Vegetables,2,299.24,Bangalore,COD,30,598.48
B00309,2024-06-07,C0648,Onion,Vegetables,1,201.47,Chennai,UPI,58,201.47
B00310,2024-06-28,C0370,Orange,Fruits,1,51.1,Pune,Netbanking,50,51.1
B00311,2024-06-27,C0007,Spinach,Vegetables,2,82.99,Delhi,Card,51,165.98
B00312,2024-09-12,C1343,Spinach,Vegetables,1,129.99,Delhi,UPI,58,129.99
B00313,2024-05-28,C0071,Popcorn,Snacks,5,219.96,Noida,Card,42,1099.8
B00314,2024-04-13,C0503,Apple,Fruits,2,25.81,Pune,COD,45,51.62
B00315,2024-10-04,C0881,Potato,Vegetables,1,24.07,Pune,UPI,44,24.07
B00316,2024-10-25,C0200,Mango,Fruits,2,206.33,Gurgaon,UPI,21,412.66
B00317,2024-04-27,C0827,Paneer,Dairy,4,209.08,Noida,Card,33,836.32
B00318,2024-03-22,C0610,Chips,Snacks,5,46.63,Chennai,COD,25,233.15
B00319,2024-10-01,C0153,Chips,Snacks,5,194.63,Noida,UPI,24,973.15
B00320,2024-05-28,C0276,Paneer,Dairy,4,135.29,Chennai,Netbanking,13,541.16
B00321,2024-12-28,C0417,Potato,Vegetables,4,252.46,Hyderabad,UPI,31,1009.84
B00322,2024-01-31,C1225,Tea,Beverages,4,268.31,Mumbai,Netbanking,35,1073.24
B00323,2024-07-15,C1290,Milk,Dairy,2,29.14,Noida,COD,21,58.28
B00324,2024-10-05,C0161,Paneer,Dairy,1,131.53,Mumbai,UPI,30,131.53
B00325,2024-07-11,C0845,Soda,Beverages,3,131.39,Chennai,UPI,31,394.16999999999996
B00326,2024-06-13,C0720,Cheese,Dairy,2,137.17,Gurgaon,COD,32,274.34
B00327,2024-08-31,C1314,Cake,Bakery,1,192.53,Pune,COD,17,192.53
B00328,2024-06-02,C0177,Croissant,Bakery,3,106.61,Bangalore,UPI,43,319.83
B00329,2024-01-23,C0830,Banana,Fruits,4,275.71,Mumbai,COD,57,1102.84
B00330,2024-09-19,C0749,Curd,Dairy,1,265.99,Bangalore,Netbanking,36,265.99
B00331,2024-11-16,C0504,Banana,Fruits,2,298.07,Noida,COD,15,596.14
B00332,2024-07-02,C0669,Soda,Beverages,3,234.53,Bangalore,Netbanking,28,703.59
B00333,2024-12-02,C1420,Namkeen,Snacks,1,283.71,Delhi,COD,34,283.71
B00334,2024-05-19,C0543,Banana,Fruits,1,108.9,Bangalore,Card,31,108.9
B00335,2024-04-19,C1151,Apple,Fruits,1,143.48,Mumbai,COD,42,143.48
B00336,2024-02-04,C0663,Cake,Bakery,3,81.62,Bangalore,COD,29,244.86
B00337,2024-12-15,C1498,Biscuits,Snacks,5,252.62,Noida,Netbanking,18,1263.1
B00338,2024-03-04,C1041,Cheese,Dairy,1,137.31,Mumbai,Card,38,137.31
B00339,2024-12-28,C0634,Banana,Fruits,2,126.9,Mumbai,COD,50,253.8
B00340,2024-04-10,C0753,Tea,Beverages,1,73.01,Hyderabad,Card,47,73.01
B00341,2024-02-22,C0405,Apple,Fruits,5,88.38,Chennai,UPI,44,441.9
B00342,2024-03-14,C1460,Cheese,Dairy,2,51.37,Delhi,Netbanking,48,102.74
B00343,2024-02-26,C0481,Banana,Fruits,5,156.47,Chennai,Netbanking,40,782.35
B00344,2024-10-13,C0410,Bread,Bakery,5,102.47,Gurgaon,Netbanking,53,512.35
B00345,2024-09-12,C1365,Croissant,Bakery,2,103.07,Chennai,COD,17,206.14
B00346,2024-07-02,C0310,Curd,Dairy,1,198.21,Pune,Card,59,198.21
B00347,2024-05-23,C0884,Popcorn,Snacks,5,32.11,Delhi,Netbanking,33,160.55
B00348,2024-12-14,C0466,Popcorn,Snacks,3,197.26,Gurgaon,UPI,38,591.78
B00349,2024-05-14,C1342,Curd,Dairy,2,72.94,Hyderabad,UPI,49,145.88
B00350,2024-04-09,C1304,Orange,Fruits,2,101.49,Pune,Card,12,202.98
B00351,2024-05-20,C0763,Tomato,Vegetables,5,77.62,Gurgaon,UPI,24,388.1
B00352,2024-07-29,C0423,Mango,Fruits,2,197.83,Delhi,COD,57,395.66
B00353,2024-07-29,C0741,Cake,Bakery,4,91.28,Chennai,Card,37,365.12
B00354,2024-04-09,C1489,Cake,Bakery,3,176.52,Hyderabad,UPI,60,529.5600000000001
B00355,2024-03-11,C0367,Popcorn,Snacks,2,170.04,Delhi,Netbanking,23,340.08
B00356,2024-01-29,C0292,Milk,Dairy,3,128.45,Pune,Netbanking,47,385.34999999999997
B00357,2024-07-28,C0642,Apple,Fruits,1,277.06,Hyderabad,Card,37,277.06
B00358,2024-05-06,C0251,Curd,Dairy,4,135.72,Noida,COD,37,542.88
B00359,2024-01-22,C0255,Paneer,Dairy,1,103.75,Gurgaon,COD,32,103.75
B00360,2024-04-11,C0863,Mango,Fruits,1,212.82,Hyderabad,COD,58,212.82
B00361,2024-09-22,C0744,Coffee,Beverages,2,199.9,Noida,Netbanking,53,399.8
B00362,2024-07-05,C0740,Bread,Bakery,5,173.77,Gurgaon,UPI,30,868.85
B00363,2024-12-24,C0590,Potato,Vegetables,3,279.4,Bangalore,Card,10,838.1999999999999
B00364,2024-09-29,C0628,Namkeen,Snacks,5,117.26,Delhi,Card,23,586.3000000000001
B00365,2024-03-10,C0099,Tomato,Vegetables,4,144.8,Delhi,UPI,26,579.2
B00366,2024-10-13,C0443,Tea,Beverages,4,230.68,Bangalore,UPI,33,922.72
B00367,2024-07-10,C0921,Popcorn,Snacks,5,220.62,Chennai,Netbanking,24,1103.1
B00368,2024-01-17,C1406,Cookies,Bakery,4,166.13,Bangalore,COD,24,664.52
B00369,2024-12-06,C1262,Cake,Bakery,5,219.97,Chennai,Card,28,1099.85
B00370,2024-11-26,C0115,Banana,Fruits,1,26.73,Noida,COD,53,26.73
B00371,2024-04-27,C1475,Onion,Vegetables,3,110.25,Gurgaon,COD,11,330.75
B00372,2024-10-29,C1225,Tomato,Vegetables,5,202.77,Mumbai,COD,43,1013.85
B00373,2024-05-18,C0045,Coffee,Beverages,4,162.77,Gurgaon,Netbanking,18,651.08
B00374,2024-09-10,C0324,Milk,Dairy,5,99.17,Chennai,Netbanking,54,495.85
B00375,2024-04-25,C1024,Orange,Fruits,3,15.8,Hyderabad,COD,43,47.400000000000006
B00376,2024-05-17,C0453,Tomato,Vegetables,5,158.1,Chennai,Card,40,790.5
B00377,2024-02-28,C1044,Croissant,Bakery,3,169.12,Delhi,UPI,37,507.36
B00378,2024-03-28,C1496,Juice,Beverages,1,230.19,Delhi,Card,46,230.19
B00379,2024-10-01,C1213,Mango,Fruits,1,94.87,Gurgaon,COD,60,94.87
B00380,2024-06-23,C1065,Namkeen,Snacks,5,14.41,Pune,UPI,50,72.05
B00381,2024-08-27,C0884,Potato,Vegetables,2,133.89,Hyderabad,Netbanking,34,267.78
B00382,2024-05-17,C1314,Tomato,Vegetables,3,18.23,Pune,COD,37,54.69
B00383,2024-01-21,C0132,Curd,Dairy,2,201.31,Bangalore,COD,18,402.62
B00384,2024-06-11,C0752,Croissant,Bakery,4,140.14,Pune,Netbanking,50,560.56
B00385,2024-02-25,C0840,Orange,Fruits,5,88.89,Mumbai,Card,59,444.45
B00386,2024-12-15,C0005,Spinach,Vegetables,5,171.69,Bangalore,Card,33,858.45
B00387,2024-11-20,C0974,Croissant,Bakery,5,128.6,Gurgaon,Netbanking,41,643.0
B00388,2024-05-09,C0990,Cake,Bakery,5,142.07,Mumbai,Card,45,710.3499999999999
B00389,2024-10-23,C0458,Onion,Vegetables,2,43.74,Hyderabad,COD,55,87.48
B00390,2024-06-01,C0009,Curd,Dairy,1,248.03,Chennai,Card,60,248.03
B00391,2024-06-24,C1114,Orange,Fruits,4,205.7,Mumbai,Card,25,822.8
B00392,2024-07-02,C1024,Coffee,Beverages,1,161.72,Mumbai,Netbanking,31,161.72
B00393,2024-12-07,C1427,Croissant,Bakery,1,101.81,Mumbai,Netbanking,53,101.81
B00394,2024-12-17,C1361,Juice,Beverages,5,205.09,Bangalore,Card,31,1025.45
B00395,2024-10-29,C0713,Tea,Beverages,3,289.6,Bangalore,UPI,42,868.8000000000001
B00396,2024-11-01,C0149,Paneer,Dairy,1,112.3,Hyderabad,Card,56,112.3
B00397,2024-06-05,C0865,Tea,Beverages,4,64.7,Delhi,Card,20,258.8
B00398,2024-07-05,C0028,Apple,Fruits,1,92.24,Chennai,COD,25,92.24
B00399,2024-09-10,C1293,Bread,Bakery,1,120.95,Noida,Card,46,120.95
B00400,2024-06-13,C1248,Curd,Dairy,1,43.16,Chennai,Card,59,43.16
B00401,2024-02-03,C1035,Banana,Fruits,2,106.52,Chennai,UPI,20,213.04
B00402,2024-09-02,C0067,Croissant,Bakery,4,151.81,Pune,UPI,17,607.24
B00403,2024-07-15,C0624,Popcorn,Snacks,3,46.58,Delhi,Card,32,139.74
B00404,2024-12-23,C0078,Curd,Dairy,3,79.98,Hyderabad,Netbanking,22,239.94
B00405,2024-09-20,C1441,Curd,Dairy,1,168.36,Noida,COD,34,168.36
B00406,2024-01-22,C0634,Tea,Beverages,5,43.38,Delhi,Netbanking,45,216.9
B00407,2024-06-07,C1289,Coffee,Beverages,5,107.62,Delhi,UPI,46,538.1
B00408,2024-10-02,C0825,Banana,Fruits,5,92.99,Noida,UPI,44,464.95
B00409,2024-01-27,C1139,Croissant,Bakery,1,161.42,Hyderabad,Card,28,161.42
B00410,2024-07-30,C0937,Coffee,Beverages,2,188.73,Bangalore,Netbanking,23,377.46
B00411,2024-11-28,C0263,Chips,Snacks,1,15.61,Bangalore,Netbanking,16,15.61
B00412,2024-04-07,C0700,Cookies,Bakery,2,15.7,Gurgaon,Card,49,31.4
B00413,2024-08-14,C0746,Biscuits,Snacks,5,139.31,Hyderabad,Netbanking,38,696.55
B00414,2024-06-10,C0157,Soda,Beverages,1,134.9,Hyderabad,Netbanking,32,134.9
B00415,2024-12-19,C1009,Potato,Vegetables,3,275.38,Mumbai,COD,48,826.14
B00416,2024-03-03,C1287,Paneer,Dairy,3,201.87,Mumbai,Netbanking,59,605.61
B00417,2024-07-13,C1132,Croissant,Bakery,5,134.41,Hyderabad,Netbanking,30,672.05
B00418,2024-01-01,C0815,Curd,Dairy,4,21.5,Hyderabad,UPI,39,86.0
B00419,2024-05-03,C0620,Juice,Beverages,4,134.57,Bangalore,UPI,28,538.28
B00420,2024-10-21,C1214,Paneer,Dairy,2,103.35,Noida,Card,44,206.7
B00421,2024-08-17,C0733,Onion,Vegetables,2,195.83,Pune,Netbanking,53,391.66
B00422,2024-08-24,C1356,Orange,Fruits,2,74.69,Pune,UPI,40,149.38
B00423,2024-04-19,C0615,Cake,Bakery,1,169.82,Delhi,UPI,56,169.82
B00424,2024-08-24,C0210,Onion,Vegetables,3,282.21,Bangalore,UPI,60,846.6299999999999
B00425,2024-12-29,C1423,Bread,Bakery,5,81.9,Noida,Netbanking,10,409.5
B00426,2024-03-22,C0480,Apple,Fruits,2,30.32,Bangalore,Netbanking,12,60.64
B00427,2024-08-03,C0050,Mango,Fruits,4,118.99,Bangalore,UPI,60,475.96
B00428,2024-12-23,C0118,Paneer,Dairy,5,19.0,Hyderabad,COD,19,95.0
B00429,2024-07-10,C1013,Orange,Fruits,2,209.53,Noida,COD,46,419.06
B00430,2024-01-02,C1077,Biscuits,Snacks,1,254.46,Delhi,COD,38,254.46
B00431,2024-10-07,C0610,Tomato,Vegetables,2,11.53,Chennai,COD,13,23.06
B00432,2024-01-19,C1240,Soda,Beverages,5,215.46,Bangalore,Card,29,1077.3
B00433,2024-03-14,C0546,Soda,Beverages,1,113.79,Gurgaon,Netbanking,18,113.79
B00434,2024-05-07,C1098,Tomato,Vegetables,4,67.39,Noida,COD,48,269.56
B00435,2024-10-04,C0453,Paneer,Dairy,5,271.76,Delhi,Card,39,1358.8
B00436,2024-03-10,C1411,Milk,Dairy,5,200.27,Pune,COD,49,1001.35
B00437,2024-12-29,C0912,Cookies,Bakery,2,185.39,Bangalore,Netbanking,28,370.78
B00438,2024-06-21,C0250,Spinach,Vegetables,5,207.52,Hyderabad,Card,27,1037.6000000000001
B00439,2024-10-14,C0912,Apple,Fruits,4,166.69,Hyderabad,UPI,47,666.76
B00440,2024-02-28,C1313,Biscuits,Snacks,5,186.92,Chennai,Card,29,934.5999999999999
B00441,2024-04-19,C0806,Coffee,Beverages,3,146.21,Noida,UPI,37,438.63
B00442,2024-10-30,C0647,Popcorn,Snacks,4,269.1,Delhi,COD,43,1076.4
B00443,2024-11-30,C0187,Curd,Dairy,5,167.78,Delhi,Card,32,838.9
B00444,2024-05-19,C0795,Croissant,Bakery,5,28.5,Hyderabad,Card,24,142.5
B00445,2024-06-07,C1260,Juice,Beverages,4,193.3,Mumbai,Netbanking,51,773.2
B00446,2024-07-04,C0760,Cookies,Bakery,2,74.65,Hyderabad,UPI,25,149.3
B00447,2024-03-02,C0107,Tea,Beverages,3,94.16,Hyderabad,Card,15,282.48
B00448,2024-10-20,C0842,Curd,Dairy,1,112.54,Noida,Card,58,112.54
B00449,2024-11-30,C0780,Cheese,Dairy,1,152.71,Pune,Netbanking,30,152.71
B00450,2024-10-02,C0775,Biscuits,Snacks,1,130.9,Mumbai,COD,35,130.9
B00451,2024-07-20,C1123,Bread,Bakery,3,63.16,Hyderabad,Card,11,189.48
B00452,2024-04-21,C0391,Bread,Bakery,2,47.41,Hyderabad,Netbanking,60,94.82
B00453,2024-09-27,C0538,Juice,Beverages,4,78.89,Delhi,Netbanking,56,315.56
B00454,2024-03-22,C0047,Potato,Vegetables,3,112.46,Noida,UPI,21,337.38
B00455,2024-03-24,C0371,Popcorn,Snacks,5,104.46,Gurgaon,UPI,48,522.3
B00456,2024-08-03,C0792,Tomato,Vegetables,4,273.14,Bangalore,UPI,33,1092.56
B00457,2024-01-30,C1101,Juice,Beverages,4,152.52,Gurgaon,Card,41,610.08
B00458,2024-02-25,C0348,Spinach,Vegetables,1,36.37,Gurgaon,COD,17,36.37
B00459,2024-04-12,C0697,Tomato,Vegetables,1,149.78,Gurgaon,Netbanking,14,149.78
B00460,2024-04-18,C0089,Chips,Snacks,1,109.28,Hyderabad,UPI,12,109.28
B00461,2024-10-03,C0083,Milk,Dairy,5,204.04,Bangalore,UPI,16,1020.1999999999999
B00462,2024-07-05,C0048,Onion,Vegetables,3,55.55,Hyderabad,Card,45,166.64999999999998
B00463,2024-04-13,C0651,Soda,Beverages,3,244.2,Gurgaon,COD,52,732.5999999999999
B00464,2024-03-20,C0498,Croissant,Bakery,4,85.69,Hyderabad,COD,19,342.76
B00465,2024-06-12,C0350,Popcorn,Snacks,4,265.17,Noida,UPI,39,1060.68
B00466,2024-06-01,C0340,Croissant,Bakery,5,216.38,Noida,Card,13,1081.9
B00467,2024-07-08,C0928,Cake,Bakery,5,149.59,Chennai,Netbanking,52,747.95
B00468,2024-03-10,C1157,Croissant,Bakery,4,161.59,Chennai,COD,52,646.36
B00469,2024-10-24,C1143,Orange,Fruits,3,235.45,Mumbai,COD,20,706.3499999999999
B00470,2024-11-19,C0420,Cookies,Bakery,3,184.95,Noida,Netbanking,27,554.8499999999999
B00471,2024-09-25,C0438,Soda,Beverages,5,44.48,Gurgaon,Card,55,222.39999999999998
B00472,2024-02-24,C0009,Cheese,Dairy,5,246.48,Pune,Card,48,1232.3999999999999
B00473,2024-10-19,C1406,Mango,Fruits,2,128.13,Hyderabad,COD,38,256.26
B00474,2024-09-11,C1181,Mango,Fruits,2,259.99,Noida,COD,38,519.98
B00475,2024-09-23,C0072,Mango,Fruits,4,96.6,Delhi,Netbanking,52,386.4
B00476,2024-09-05,C0377,Chips,Snacks,1,261.28,Gurgaon,UPI,44,261.28
B00477,2024-03-13,C0718,Popcorn,Snacks,5,101.56,Pune,Netbanking,22,507.8
B00478,2024-04-09,C1223,Milk,Dairy,3,86.43,Noida,UPI,12,259.29
B00479,2024-06-08,C0467,Juice,Beverages,1,270.7,Delhi,COD,41,270.7
B00480,2024-01-26,C1346,Orange,Fruits,4,143.69,Noida,UPI,58,574.76
B00481,2024-09-16,C1409,Coffee,Beverages,1,23.27,Bangalore,Netbanking,24,23.27
B00482,2024-12-16,C0439,Curd,Dairy,2,157.97,Gurgaon,Card,10,315.94
B00483,2024-01-12,C1251,Tomato,Vegetables,5,241.52,Pune,Netbanking,42,1207.6000000000001
B00484,2024-10-08,C1328,Potato,Vegetables,4,236.72,Chennai,UPI,28,946.88
B00485,2024-12-08,C0059,Mango,Fruits,3,66.5,Gurgaon,Card,40,199.5
B00486,2024-02-20,C1284,Banana,Fruits,1,286.75,Mumbai,UPI,41,286.75
B00487,2024-08-11,C0996,Curd,Dairy,5,145.82,Mumbai,UPI,20,729.0999999999999
B00488,2024-01-21,C0053,Orange,Fruits,5,117.43,Noida,COD,15,587.1500000000001
B00489,2024-05-04,C1132,Juice,Beverages,2,96.53,Gurgaon,UPI,14,193.06
B00490,2024-06-10,C0693,Orange,Fruits,1,282.33,Noida,Card,15,282.33
B00491,2024-10-21,C0653,Spinach,Vegetables,4,268.45,Delhi,COD,22,1073.8
B00492,2024-07-17,C1082,Soda,Beverages,2,187.92,Delhi,COD,40,375.84
B00493,2024-04-04,C1305,Namkeen,Snacks,1,219.94,Hyderabad,Card,20,219.94
B00494,2024-05-23,C0499,Chips,Snacks,5,186.28,Gurgaon,Netbanking,52,931.4
B00495,2024-06-22,C1138,Curd,Dairy,3,76.8,Noida,COD,51,230.39999999999998
B00496,2024-06-17,C0840,Banana,Fruits,4,178.67,Bangalore,COD,26,714.68
B00497,2024-12-28,C0593,Curd,Dairy,1,210.52,Pune,Netbanking,17,210.52
B00498,2024-07-29,C0723,Onion,Vegetables,1,30.58,Mumbai,Card,12,30.58
B00499,2024-03-02,C0639,Chips,Snacks,3,234.44,Gurgaon,Netbanking,12,703.3199999999999
B00500,2024-11-26,C0114,Bread,Bakery,4,272.78,Mumbai,COD,30,1091.12
B00501,2024-09-15,C1490,Cake,Bakery,4,12.15,Pune,COD,38,48.6
B00502,2024-12-16,C0857,Chips,Snacks,3,153.44,Chennai,COD,28,460.32
B00503,2024-09-01,C0447,Curd,Dairy,2,59.15,Mumbai,COD,36,118.3
B00504,2024-12-01,C0778,Orange,Fruits,1,104.37,Mumbai,Card,56,104.37
B00505,2024-11-18,C0834,Paneer,Dairy,1,295.84,Delhi,UPI,58,295.84
B00506,2024-07-27,C0995,Banana,Fruits,4,19.6,Gurgaon,Netbanking,50,78.4
B00507,2024-05-11,C1376,Mango,Fruits,4,248.5,Mumbai,UPI,33,994.0
B00508,2024-08-27,C0535,Tomato,Vegetables,5,67.24,Mumbai,UPI,54,336.2
B00509,2024-06-14,C0273,Bread,Bakery,4,291.84,Mumbai,Card,44,1167.36
B00510,2024-09-02,C0323,Mango,Fruits,5,142.06,Delhi,COD,45,710.3
B00511,2024-06-04,C0293,Popcorn,Snacks,3,287.17,Pune,Card,23,861.51
B00512,2024-07-29,C1091,Chips,Snacks,2,28.43,Chennai,COD,56,56.86
B00513,2024-09-06,C0780,Banana,Fruits,5,185.1,Noida,COD,30,925.5
B00514,2024-04-27,C0134,Coffee,Beverages,2,222.82,Gurgaon,COD,25,445.64
B00515,2024-05-06,C1241,Juice,Beverages,2,115.94,Mumbai,Netbanking,48,231.88
B00516,2024-02-18,C0816,Popcorn,Snacks,1,136.48,Bangalore,UPI,53,136.48
B00517,2024-08-18,C1399,Paneer,Dairy,4,14.33,Delhi,UPI,31,57.32
B00518,2024-01-30,C1456,Bread,Bakery,4,168.32,Gurgaon,UPI,23,673.28
B00519,2024-04-22,C1153,Popcorn,Snacks,1,274.48,Mumbai,UPI,20,274.48
B00520,2024-02-06,C1397,Onion,Vegetables,4,274.97,Mumbai,UPI,56,1099.88
B00521,2024-03-01,C0041,Bread,Bakery,1,16.51,Noida,UPI,22,16.51
B00522,2024-08-17,C0978,Cookies,Bakery,3,86.89,Pune,COD,12,260.67
B00523,2024-01-25,C1427,Soda,Beverages,5,24.16,Chennai,COD,32,120.8
B00524,2024-02-18,C0349,Onion,Vegetables,2,227.5,Delhi,UPI,16,455.0
B00525,2024-11-28,C1188,Cake,Bakery,4,178.36,Chennai,UPI,42,713.44
B00526,2024-08-04,C1217,Juice,Beverages,3,221.35,Pune,Netbanking,26,664.05
B00527,2024-02-26,C1258,Orange,Fruits,1,24.47,Hyderabad,Card,52,24.47
B00528,2024-10-15,C0159,Banana,Fruits,3,269.44,Gurgaon,Card,56,808.3199999999999
B00529,2024-08-31,C0978,Soda,Beverages,4,93.49,Delhi,Netbanking,49,373.96
B00530,2024-12-10,C1144,Spinach,Vegetables,5,233.21,Mumbai,UPI,31,1166.05
B00531,2024-08-28,C1283,Tomato,Vegetables,5,97.46,Bangalore,Netbanking,23,487.29999999999995
B00532,2024-03-10,C1418,Popcorn,Snacks,2,135.77,Gurgaon,Netbanking,12,271.54
B00533,2024-03-13,C0945,Curd,Dairy,2,116.67,Mumbai,UPI,42,233.34
B00534,2024-11-29,C1214,Soda,Beverages,5,203.1,Mumbai,Card,15,1015.5
B00535,2024-04-08,C1411,Namkeen,Snacks,4,118.95,Chennai,UPI,29,475.8
B00536,2024-09-24,C0519,Milk,Dairy,1,228.76,Hyderabad,Netbanking,28,228.76
B00537,2024-07-15,C0135,Chips,Snacks,5,295.11,Pune,Card,40,1475.5500000000002
B00538,2024-10-06,C0732,Paneer,Dairy,2,224.06,Noida,Netbanking,42,448.12
B00539,2024-10-27,C1174,Coffee,Beverages,3,79.97,Mumbai,Card,21,239.91
B00540,2024-10-12,C0573,Bread,Bakery,4,231.08,Hyderabad,Card,27,924.32
B00541,2024-03-08,C0479,Cheese,Dairy,1,14.25,Chennai,COD,20,14.25
B00542,2024-04-18,C0547,Paneer,Dairy,2,260.77,Hyderabad,COD,33,521.54
B00543,2024-07-12,C0333,Milk,Dairy,5,60.5,Chennai,Netbanking,14,302.5
B00544,2024-05-24,C0733,Cheese,Dairy,4,218.84,Noida,Card,14,875.36
B00545,2024-12-09,C0332,Onion,Vegetables,4,171.8,Gurgaon,UPI,41,687.2
B00546,2024-04-25,C1159,Milk,Dairy,2,297.76,Chennai,COD,54,595.52
B00547,2024-10-20,C1395,Paneer,Dairy,5,115.09,Chennai,UPI,54,575.45
B00548,2024-01-01,C1296,Coffee,Beverages,4,43.28,Bangalore,Card,52,173.12
B00549,2024-10-25,C0753,Curd,Dairy,4,176.96,Chennai,UPI,13,707.84
B00550,2024-06-03,C0715,Spinach,Vegetables,3,127.05,Chennai,UPI,24,381.15
B00551,2024-04-10,C0709,Orange,Fruits,4,210.4,Mumbai,UPI,19,841.6
B00552,2024-12-16,C1480,Soda,Beverages,3,203.75,Chennai,UPI,43,611.25
B00553,2024-11-29,C0146,Cookies,Bakery,2,88.25,Delhi,Card,39,176.5
B00554,2024-10-24,C1136,Biscuits,Snacks,2,281.24,Chennai,Netbanking,33,562.48
B00555,2024-11-07,C1059,Coffee,Beverages,2,53.72,Hyderabad,Netbanking,51,107.44
B00556,2024-06-12,C0604,Milk,Dairy,4,160.94,Pune,Netbanking,23,643.76
B00557,2024-05-20,C1247,Potato,Vegetables,3,186.0,Mumbai,COD,22,558.0
B00558,2024-08-04,C0920,Namkeen,Snacks,2,133.83,Delhi,COD,26,267.66
B00559,2024-09-07,C0844,Cheese,Dairy,2,91.14,Noida,COD,55,182.28
B00560,2024-04-18,C0046,Biscuits,Snacks,3,121.67,Mumbai,UPI,49,365.01
B00561,2024-07-28,C0273,Cake,Bakery,2,295.88,Pune,Netbanking,48,591.76
B00562,2024-10-20,C0671,Banana,Fruits,1,58.29,Gurgaon,UPI,16,58.29
B00563,2024-12-28,C1103,Namkeen,Snacks,2,122.52,Delhi,COD,18,245.04
B00564,2024-01-16,C1464,Cookies,Bakery,3,277.66,Pune,Card,40,832.98
B00565,2024-03-24,C0506,Tea,Beverages,2,16.86,Delhi,Netbanking,52,33.72
B00566,2024-10-08,C0946,Cake,Bakery,3,83.96,Delhi,UPI,11,251.88
B00567,2024-03-15,C1118,Curd,Dairy,5,41.32,Delhi,Card,48,206.6
B00568,2024-03-07,C0025,Cake,Bakery,2,172.74,Mumbai,COD,48,345.48
B00569,2024-12-23,C0948,Tea,Beverages,3,281.75,Mumbai,UPI,43,845.25
B00570,2024-09-22,C1486,Soda,Beverages,3,69.12,Gurgaon,Card,57,207.36
B00571,2024-04-14,C0922,Bread,Bakery,1,95.38,Noida,Card,10,95.38
B00572,2024-10-20,C0404,Curd,Dairy,3,256.91,Delhi,COD,43,770.73
B00573,2024-09-18,C1497,Banana,Fruits,1,266.24,Mumbai,Netbanking,47,266.24
B00574,2024-09-05,C0673,Paneer,Dairy,3,201.13,Noida,UPI,51,603.39
B00575,2024-06-05,C0990,Coffee,Beverages,2,269.33,Chennai,Netbanking,12,538.66
B00576,2024-10-20,C1482,Bread,Bakery,5,81.78,Hyderabad,COD,36,408.9
B00577,2024-10-09,C1079,Popcorn,Snacks,5,261.21,Gurgaon,COD,40,1306.05
B00578,2024-10-19,C1084,Banana,Fruits,5,120.23,Mumbai,Card,13,601.15
B00579,2024-11-23,C1457,Potato,Vegetables,5,86.23,Pune,UPI,22,431.15000000000003
B00580,2024-11-06,C1220,Mango,Fruits,3,174.61,Mumbai,UPI,26,523.83
B00581,2024-11-03,C0025,Banana,Fruits,2,82.81,Bangalore,Card,21,165.62
B00582,2024-05-04,C1344,Mango,Fruits,2,30.35,Mumbai,Netbanking,26,60.7
B00583,2024-03-12,C0959,Curd,Dairy,5,286.52,Bangalore,UPI,39,1432.6
B00584,2024-09-24,C1450,Potato,Vegetables,4,129.02,Chennai,UPI,33,516.08
B00585,2024-12-18,C0597,Chips,Snacks,2,119.73,Pune,UPI,11,239.46
B00586,2024-06-30,C0367,Onion,Vegetables,3,133.45,Delhi,Card,14,400.34999999999997
B00587,2024-05-24,C0105,Cookies,Bakery,1,116.84,Hyderabad,Card,36,116.84
B00588,2024-03-21,C0109,Tea,Beverages,3,139.91,Hyderabad,UPI,25,419.73
B00589,2024-10-21,C0429,Chips,Snacks,4,129.93,Gurgaon,Card,60,519.72
B00590,2024-01-28,C0387,Namkeen,Snacks,4,244.02,Pune,Card,51,976.08
B00591,2024-04-18,C1472,Namkeen,Snacks,2,49.13,Delhi,COD,24,98.26
B00592,2024-01-30,C0552,Croissant,Bakery,2,101.82,Mumbai,COD,25,203.64
B00593,2024-08-08,C1228,Apple,Fruits,1,47.77,Mumbai,Card,41,47.77
B00594,2024-03-21,C1175,Soda,Beverages,2,289.44,Delhi,UPI,46,578.88
